Distance (mm),Radius Counts
99.30250000000001,0
99.3575,0
99.4125,0
99.4675,0
99.52250000000001,0
99.5775,0
99.6325,0
99.6875,0
99.7425,0
99.7975,0
99.85249999999999,0
99.9075,0
99.9625,0
100.0175,0
100.07249999999999,0
100.1275,0
100.1825,0
100.2375,0
100.2925,0
100.3475,0
100.4025,0
100.45750000000001,0
100.5125,0
100.5675,0
100.6225,0
100.67750000000001,0
100.7325,0
100.7875,0
100.8425,0
100.89750000000001,0
100.9525,0
101.0075,0
101.0625,0
101.1175,0
101.1725,0
101.22749999999999,0
101.2825,0
101.3375,0
101.3925,0
101.44749999999999,0
101.5025,0
101.5575,0
101.6125,0
101.6675,0
101.7225,0
101.7775,0
101.83250000000001,0
101.8875,0
101.9425,0
101.9975,0
102.05250000000001,0
102.1075,0
102.1625,0
102.2175,0
102.27250000000001,0
102.3275,0
102.3825,0
102.4375,0
102.4925,0
102.5475,0
102.60249999999999,0
102.6575,0
102.7125,0
102.7675,0
102.82249999999999,0
102.8775,0
102.9325,0
102.9875,0
103.0425,0
103.0975,0
103.1525,0
103.20750000000001,0
103.2625,0
103.3175,0
103.3725,0
103.42750000000001,0
103.4825,0
103.5375,0
103.5925,0
103.64750000000001,0
103.7025,0
103.7575,0
103.8125,0
103.8675,0
103.9225,0
103.97749999999999,0
104.0325,0
104.0875,0
104.1425,0
104.19749999999999,0
104.2525,0
104.3075,0
104.3625,0
104.4175,0
104.4725,0
104.5275,0
104.58250000000001,0
104.6375,0
104.6925,0
104.7475,0
104.80250000000001,0
104.8575,0
104.9125,0
104.9675,0
105.02250000000001,0
105.0775,0
105.1325,0
105.1875,0
105.2425,0
105.2975,0
105.35249999999999,0
105.4075,0
105.4625,0
105.5175,0
105.57249999999999,0
105.6275,0
105.6825,0
105.7375,0
105.7925,0
105.8475,0
105.9025,0
105.95750000000001,0
106.0125,0
106.0675,0
106.1225,0
106.17750000000001,0
106.2325,0
106.2875,0
106.3425,0
106.39750000000001,0
106.4525,0
106.5075,0
106.5625,0
106.6175,0
106.6725,0
106.72749999999999,0
106.7825,0
106.8375,0
106.8925,0
106.94749999999999,0
107.0025,0
107.0575,0
107.1125,0
107.1675,0
107.2225,0
107.2775,0
107.33250000000001,0
107.3875,0
107.4425,0
107.4975,0
107.55250000000001,0
107.6075,0
107.6625,0
107.7175,0
107.77250000000001,0
107.8275,0
107.8825,0
107.9375,0
107.9925,0
108.0475,0
108.10249999999999,0
108.1575,0
108.2125,0
108.2675,0
108.32249999999999,0
108.3775,0
108.4325,0
108.4875,0
108.5425,0
108.5975,0
108.6525,0
108.70750000000001,0
108.7625,0
108.8175,0
108.8725,0
108.92750000000001,0
108.9825,0
109.0375,0
109.0925,0
109.14750000000001,0
109.2025,0
109.2575,0
109.3125,0
109.3675,0
109.4225,0
109.47749999999999,0
109.5325,0
109.5875,0
109.6425,0
109.69749999999999,0
109.7525,0
109.8075,0
109.8625,0
109.9175,0
109.9725,0
110.0275,0
110.08250000000001,0
110.1375,0
110.1925,0
110.2475,0
110.30250000000001,0
110.3575,0
110.4125,0
110.4675,0
110.52250000000001,0
110.5775,0
110.6325,0
110.6875,0
110.7425,0
110.7975,0
110.85249999999999,0
110.9075,0
110.9625,0
111.0175,0
111.07249999999999,0
111.1275,0
111.1825,0
111.2375,0
111.2925,0
111.3475,0
111.4025,0
111.45750000000001,0
111.5125,0
111.5675,0
111.6225,0
111.67750000000001,0
111.7325,0
111.7875,0
111.8425,0
111.89750000000001,0
111.9525,0
112.0075,0
112.0625,0
112.1175,0
112.1725,0
112.22749999999999,0
112.2825,0
112.3375,0
112.3925,0
112.44749999999999,0
112.5025,0
112.5575,0
112.6125,0
112.6675,0
112.7225,0
112.7775,0
112.83250000000001,0
112.8875,0
112.9425,0
112.9975,0
113.05250000000001,0
113.1075,0
113.1625,0
113.2175,0
113.27250000000001,0
113.3275,0
113.3825,0
113.4375,0
113.4925,0
113.5475,0
113.60249999999999,0
113.6575,0
113.7125,0
113.7675,0
113.82249999999999,0
113.8775,0
113.9325,0
113.9875,0
114.0425,0
114.0975,0
114.1525,0
114.20750000000001,0
114.2625,0
114.3175,0
114.3725,0
114.42750000000001,0
114.4825,0
114.5375,0
114.5925,0
114.64750000000001,0
114.7025,0
114.7575,0
114.8125,0
114.8675,0
114.9225,0
114.97749999999999,0
115.0325,0
115.0875,0
115.1425,0
115.19749999999999,0
115.2525,0
115.3075,0
115.3625,0
115.4175,0
115.4725,0
115.5275,0
115.58250000000001,0
115.6375,0
115.6925,0
115.7475,0
115.80250000000001,0
115.8575,0
115.9125,0
115.9675,0
116.02250000000001,0
116.0775,0
116.1325,0
116.1875,0
116.2425,0
116.2975,0
116.35249999999999,0
116.4075,0
116.4625,0
116.5175,0
116.57249999999999,0
116.6275,0
116.6825,0
116.7375,0
116.7925,0
116.8475,0
116.9025,0
116.95750000000001,0
117.0125,0
117.0675,0
117.1225,0
117.17750000000001,0
117.2325,0
117.2875,0
117.3425,0
117.39750000000001,0
117.4525,0
117.5075,0
117.5625,0
117.6175,0
117.6725,0
117.72749999999999,0
117.7825,0
117.8375,0
117.8925,0
117.94749999999999,0
118.0025,0
118.0575,0
118.1125,0
118.1675,0
118.2225,0
118.2775,0
118.33250000000001,0
118.3875,0
118.4425,0
118.4975,0
118.55250000000001,0
118.6075,0
118.6625,0
118.7175,0
118.77250000000001,0
118.8275,0
118.8825,0
118.9375,0
118.9925,0
119.0475,0
119.10249999999999,0
119.1575,0
119.2125,0
119.2675,0
119.32249999999999,0
119.3775,0
119.4325,0
119.4875,0
119.5425,0
119.5975,0
119.6525,0
119.70750000000001,0
119.7625,0
119.8175,0
119.8725,0
119.92750000000001,0
119.9825,0
120.0375,0
120.0925,0
120.14750000000001,0
120.2025,0
120.2575,0
120.3125,0
120.3675,0
120.4225,0
120.47749999999999,0
120.5325,0
120.5875,0
120.6425,0
120.69749999999999,0
120.7525,0
120.8075,0
120.8625,0
120.9175,0
120.9725,0
121.0275,0
121.08250000000001,0
121.1375,0
121.1925,0
121.2475,0
121.30250000000001,0
121.3575,0
121.4125,0
121.4675,0
121.52250000000001,0
121.5775,0
121.6325,0
121.6875,0
121.7425,0
121.7975,0
121.85249999999999,0
121.9075,0
121.9625,0
122.0175,0
122.07249999999999,0
122.1275,0
122.1825,0
122.2375,0
122.2925,0
122.3475,0
122.4025,0
122.45750000000001,0
122.5125,0
122.5675,0
122.6225,0
122.67750000000001,0
122.7325,0
122.7875,0
122.8425,0
122.89750000000001,0
122.9525,0
123.0075,0
123.0625,0
123.1175,0
123.1725,0
123.22749999999999,0
123.2825,0
123.3375,0
123.3925,0
123.44749999999999,0
123.5025,0
123.5575,0
123.6125,0
123.6675,0
123.7225,0
123.7775,0
123.83250000000001,0
123.8875,0
123.9425,0
123.9975,0
124.05250000000001,0
124.1075,0
124.1625,0
124.2175,0
124.27250000000001,0
124.3275,0
124.3825,0
124.4375,0
124.4925,0
124.5475,0
124.60249999999999,0
124.6575,0
124.7125,0
124.7675,0
124.82249999999999,0
124.8775,0
124.9325,0
124.9875,0
125.0425,0
125.0975,0
125.1525,0
125.20750000000001,0
125.2625,0
125.3175,0
125.3725,0
125.42750000000001,0
125.4825,0
125.5375,0
125.5925,0
125.64750000000001,0
125.7025,0
125.7575,0
125.8125,0
125.8675,0
125.9225,0
125.97749999999999,0
126.0325,0
126.0875,0
126.1425,0
126.19749999999999,0
126.2525,0
126.3075,0
126.3625,0
126.4175,0
126.4725,0
126.5275,0
126.58250000000001,0
126.6375,0
126.6925,0
126.7475,0
126.80250000000001,0
126.8575,0
126.9125,0
126.9675,0
127.02250000000001,0
127.0775,0
127.1325,0
127.1875,0
127.2425,0
127.2975,0
127.35249999999999,0
127.4075,0
127.4625,0
127.5175,0
127.57249999999999,0
127.6275,0
127.6825,0
127.7375,0
127.7925,0
127.8475,0
127.9025,0
127.95750000000001,0
128.0125,0
128.0675,0
128.1225,0
128.1775,0
128.23250000000002,0
128.2875,0
128.3425,0
128.3975,0
128.4525,0
128.5075,0
128.5625,0
128.6175,0
128.6725,0
128.7275,0
128.7825,0
128.8375,0
128.89249999999998,0
128.9475,0
129.0025,0
129.0575,0
129.1125,0
129.16750000000002,0
129.2225,0
129.2775,0
129.3325,0
129.3875,0
129.4425,0
129.4975,0
129.5525,0
129.60750000000002,0
129.6625,0
129.7175,0
129.7725,0
129.8275,0
129.8825,0
129.9375,0
129.9925,0
130.0475,0
130.1025,0
130.1575,0
130.2125,0
130.26749999999998,0
130.3225,0
130.3775,0
130.4325,0
130.4875,0
130.54250000000002,0
130.5975,0
130.6525,0
130.7075,0
130.7625,0
130.8175,0
130.8725,0
130.9275,0
130.98250000000002,0
131.0375,0
131.0925,0
131.1475,0
131.2025,0
131.2575,0
131.3125,0
131.3675,0
131.4225,0
131.4775,0
131.5325,0
131.5875,0
131.64249999999998,0
131.6975,0
131.7525,0
131.8075,0
131.8625,0
131.91750000000002,0
131.9725,0
132.0275,0
132.0825,0
132.1375,0
132.1925,0
132.2475,0
132.3025,0
132.35750000000002,0
132.4125,0
132.4675,0
132.5225,0
132.5775,0
132.6325,0
132.6875,0
132.7425,0
132.7975,0
132.8525,0
132.9075,0
132.9625,0
133.01749999999998,0
133.0725,0
133.1275,0
133.1825,0
133.2375,0
133.29250000000002,0
133.3475,0
133.4025,0
133.4575,0
133.5125,0
133.5675,0
133.6225,0
133.6775,0
133.73250000000002,0
133.7875,0
133.8425,0
133.8975,0
133.9525,0
134.0075,0
134.0625,0
134.1175,0
134.1725,0
134.2275,0
134.2825,0
134.3375,0
134.39249999999998,0
134.4475,0
134.5025,0
134.5575,0
134.6125,0
134.66750000000002,0
134.7225,0
134.7775,0
134.8325,0
134.8875,0
134.9425,0
134.9975,0
135.0525,0
135.10750000000002,0
135.1625,0
135.2175,0
135.2725,0
135.3275,0
135.3825,0
135.4375,0
135.4925,0
135.5475,0
135.6025,0
135.6575,0
135.7125,0
135.76749999999998,0
135.8225,0
135.8775,0
135.9325,0
135.9875,0
136.04250000000002,0
136.0975,0
136.1525,0
136.2075,0
136.2625,0
136.3175,0
136.3725,0
136.4275,0
136.48250000000002,0
136.5375,0
136.5925,0
136.6475,0
136.7025,0
136.7575,0
136.8125,0
136.8675,0
136.9225,0
136.9775,0
137.0325,0
137.0875,0
137.14249999999998,0
137.1975,0
137.2525,0
137.3075,0
137.3625,0
137.41750000000002,0
137.4725,0
137.5275,0
137.5825,0
137.6375,0
137.6925,0
137.7475,0
137.8025,0
137.85750000000002,0
137.9125,0
137.9675,0
138.0225,0
138.0775,0
138.1325,0
138.1875,0
138.2425,0
138.2975,0
138.3525,0
138.4075,0
138.4625,0
138.51749999999998,0
138.5725,0
138.6275,0
138.6825,0
138.7375,0
138.79250000000002,0
138.8475,0
138.9025,0
138.9575,0
139.0125,0
139.0675,0
139.1225,0
139.1775,0
139.23250000000002,0
139.2875,0
139.3425,0
139.3975,0
139.4525,0
139.5075,0
139.5625,0
139.6175,0
139.6725,0
139.7275,0
139.7825,0
139.8375,0
139.89249999999998,0
139.9475,0
140.0025,0
140.0575,0
140.1125,0
140.16750000000002,0
140.2225,0
140.2775,0
140.3325,0
140.3875,0
140.4425,0
140.4975,0
140.5525,0
140.60750000000002,0
140.6625,0
140.7175,0
140.7725,0
140.8275,0
140.8825,0
140.9375,0
140.9925,0
141.0475,0
141.1025,0
141.1575,0
141.2125,0
141.26749999999998,0
141.3225,0
141.3775,0
141.4325,0
141.4875,0
141.54250000000002,0
141.5975,0
141.6525,0
141.7075,0
141.7625,0
141.8175,0
141.8725,0
141.9275,0
141.98250000000002,0
142.0375,0
142.0925,0
142.1475,0
142.2025,0
142.2575,0
142.3125,0
142.3675,0
142.4225,0
142.4775,0
142.5325,0
142.5875,0
142.64249999999998,0
142.6975,0
142.7525,0
142.8075,0
142.8625,0
142.91750000000002,0
142.9725,0
143.0275,0
143.0825,0
143.1375,0
143.1925,0
143.2475,0
143.3025,0
143.35750000000002,0
143.4125,0
143.4675,0
143.5225,0
143.5775,0
143.6325,0
143.6875,0
143.7425,0
143.7975,0
143.8525,0
143.9075,0
143.9625,0
144.01749999999998,0
144.0725,0
144.1275,0
144.1825,0
144.2375,0
144.29250000000002,0
144.3475,0
144.4025,0
144.4575,0
144.5125,0
144.5675,0
144.6225,0
144.6775,0
144.73250000000002,0
144.7875,0
144.8425,0
144.8975,0
144.9525,0
145.0075,0
145.0625,0
145.1175,0
145.1725,0
145.2275,0
145.2825,0
145.3375,0
145.39249999999998,0
145.4475,0
145.5025,0
145.5575,0
145.6125,0
145.66750000000002,0
145.7225,0
145.7775,0
145.8325,0
145.8875,0
145.9425,0
145.9975,0
146.0525,0
146.10750000000002,0
146.1625,0
146.2175,0
146.2725,0
146.3275,0
146.3825,0
146.4375,0
146.4925,0
146.5475,0
146.6025,0
146.6575,0
146.7125,0
146.76749999999998,0
146.8225,0
146.8775,0
146.9325,0
146.9875,0
147.04250000000002,0
147.0975,0
147.1525,0
147.2075,0
147.2625,0
147.3175,0
147.3725,0
147.4275,0
147.48250000000002,0
147.5375,0
147.5925,0
147.6475,0
147.7025,0
147.7575,0
147.8125,0
147.8675,0
147.9225,0
147.9775,0
148.0325,0
148.0875,0
148.14249999999998,0
148.1975,0
148.2525,0
148.3075,0
148.3625,0
148.41750000000002,0
148.4725,0
148.5275,0
148.5825,0
148.6375,0
148.6925,0
148.7475,0
148.8025,0
148.85750000000002,0
148.9125,0
148.9675,0
149.0225,0
149.0775,0
149.1325,0
149.1875,0
149.2425,0
149.2975,0
149.3525,0
149.4075,0
149.4625,0
149.51749999999998,0
149.5725,0
149.6275,0
149.6825,0
149.7375,0
149.79250000000002,0
149.8475,0
149.9025,0
149.9575,0
150.0125,0
150.0675,0
150.1225,0
150.1775,0
150.23250000000002,0
150.2875,0
150.3425,0
150.3975,0
150.4525,0
150.5075,0
150.5625,0
150.6175,0
150.6725,0
150.7275,0
150.7825,0
150.8375,0
150.89249999999998,0
150.9475,0
151.0025,0
151.0575,0
151.1125,0
151.16750000000002,0
151.2225,0
151.2775,0
151.3325,0
151.3875,0
151.4425,0
151.4975,0
151.5525,0
151.60750000000002,0
151.6625,0
151.7175,0
151.7725,0
151.8275,0
151.8825,0
151.9375,0
151.9925,0
152.0475,0
152.1025,0
152.1575,0
152.2125,0
152.26749999999998,0
152.3225,0
152.3775,0
152.4325,0
152.4875,0
152.54250000000002,0
152.5975,0
152.6525,0
152.7075,0
152.7625,0
152.8175,0
152.8725,0
152.9275,0
152.98250000000002,0
153.0375,0
153.0925,0
153.1475,0
153.2025,0
153.2575,0
153.3125,0
153.3675,0
153.4225,0
153.4775,0
153.5325,0
153.5875,0
153.64249999999998,0
153.6975,0
153.7525,0
153.8075,0
153.8625,0
153.91750000000002,0
153.9725,0
154.0275,0
154.0825,0
154.1375,0
154.1925,0
154.2475,0
154.3025,0
154.35750000000002,0
154.4125,0
154.4675,0
154.5225,0
154.5775,0
154.6325,0
154.6875,0
154.7425,0
154.7975,0
154.8525,0
154.9075,0
154.9625,0
155.01749999999998,0
155.0725,0
155.1275,0
155.1825,0
155.2375,0
155.29250000000002,0
155.3475,0
155.4025,0
155.4575,0
155.5125,0
155.5675,0
155.6225,0
155.6775,0
155.73250000000002,0
155.7875,0
155.8425,0
155.8975,0
155.9525,0
156.0075,0
156.0625,0
156.1175,0
156.1725,0
156.2275,0
156.2825,0
156.3375,0
156.39249999999998,0
156.4475,0
156.5025,0
156.5575,0
156.6125,0
156.66750000000002,0
156.7225,0
156.7775,0
156.8325,0
156.8875,0
156.9425,0
156.9975,0
157.0525,0
157.10750000000002,0
157.1625,0
157.2175,0
157.2725,0
157.3275,0
157.3825,0
157.4375,0
157.4925,0
157.5475,0
157.6025,0
157.6575,0
157.7125,0
157.76749999999998,0
157.8225,0
157.8775,0
157.9325,0
157.9875,0
158.04250000000002,0
158.0975,0
158.1525,0
158.2075,0
158.2625,0
158.3175,0
158.3725,0
158.4275,0
158.48250000000002,0
158.5375,0
158.5925,0
158.6475,0
158.7025,0
158.7575,0
158.8125,0
158.8675,0
158.9225,0
158.9775,0
159.0325,0
159.0875,0
159.14249999999998,0
159.1975,0
159.2525,0
159.3075,0
159.3625,0
159.41750000000002,0
159.4725,0
159.5275,0
159.5825,0
159.6375,0
159.6925,0
159.7475,0
159.8025,0
159.85750000000002,0
159.9125,0
159.9675,0
160.0225,0
160.0775,0
160.1325,0
160.1875,0
160.2425,0
160.2975,0
160.3525,0
160.4075,0
160.4625,0
160.51749999999998,0
160.5725,0
160.6275,0
160.6825,0
160.7375,0
160.79250000000002,0
160.8475,0
160.9025,0
160.9575,0
161.0125,0
161.0675,0
161.1225,0
161.1775,0
161.23250000000002,0
161.2875,0
161.3425,0
161.3975,0
161.4525,0
161.5075,0
161.5625,0
161.6175,0
161.6725,0
161.7275,0
161.7825,0
161.8375,0
161.89249999999998,0
161.9475,0
162.0025,0
162.0575,0
162.1125,0
162.16750000000002,0
162.2225,0
162.2775,0
162.3325,0
162.3875,0
162.4425,0
162.4975,0
162.5525,0
162.60750000000002,0
162.6625,0
162.7175,0
162.7725,0
162.8275,0
162.8825,0
162.9375,0
162.9925,0
163.0475,0
163.1025,0
163.1575,0
163.2125,0
163.26749999999998,0
163.3225,0
163.3775,0
163.4325,0
163.4875,0
163.54250000000002,0
163.5975,0
163.6525,0
163.7075,0
163.7625,0
163.8175,0
163.8725,0
163.9275,0
163.98250000000002,0
164.0375,0
164.0925,0
164.1475,0
164.2025,0
164.2575,0
164.3125,0
164.3675,0
164.4225,0
164.4775,0
164.5325,0
164.5875,0
164.64249999999998,0
164.6975,0
164.7525,0
164.8075,0
164.8625,0
164.91750000000002,0
164.9725,0
165.0275,0
165.0825,0
165.1375,0
165.1925,0
165.2475,0
165.3025,0
165.35750000000002,0
165.4125,0
165.4675,0
165.5225,0
165.5775,0
165.6325,0
165.6875,0
165.7425,0
165.7975,0
165.8525,0
165.9075,0
165.9625,0
166.01749999999998,0
166.0725,0
166.1275,0
166.1825,0
166.2375,0
166.29250000000002,0
166.3475,0
166.4025,0
166.4575,0
166.5125,0
166.5675,0
166.6225,0
166.6775,0
166.73250000000002,0
166.7875,0
166.8425,0
166.8975,0
166.9525,0
167.0075,0
167.0625,0
167.1175,0
167.1725,0
167.2275,0
167.2825,0
167.3375,0
167.39249999999998,0
167.4475,0
167.5025,0
167.5575,0
167.6125,0
167.66750000000002,0
167.7225,0
167.7775,0
167.8325,0
167.8875,0
167.9425,0
167.9975,0
168.0525,0
168.10750000000002,0
168.1625,0
168.2175,0
168.2725,0
168.3275,0
168.3825,0
168.4375,0
168.4925,0
168.5475,0
168.6025,0
168.6575,0
168.7125,0
168.76749999999998,0
168.8225,0
168.8775,0
168.9325,0
168.9875,0
169.04250000000002,0
169.0975,0
169.1525,0
169.2075,0
169.2625,0
169.3175,0
169.3725,0
169.4275,0
169.48250000000002,0
169.5375,0
169.5925,0
169.6475,0
169.7025,0
169.7575,0
169.8125,0
169.8675,0
169.9225,0
169.9775,0
170.0325,0
170.0875,0
170.14249999999998,0
170.1975,0
170.2525,0
170.3075,0
170.3625,0
170.41750000000002,0
170.4725,0
170.5275,0
170.5825,0
170.6375,0
170.6925,0
170.7475,0
170.8025,0
170.85750000000002,0
170.9125,0
170.9675,0
171.0225,0
171.0775,0
171.1325,0
171.1875,0
171.2425,0
171.2975,0
171.3525,0
171.4075,0
171.4625,0
171.51749999999998,0
171.5725,0
171.6275,0
171.6825,0
171.7375,0
171.79250000000002,0
171.8475,0
171.9025,0
171.9575,0
172.0125,0
172.0675,0
172.1225,0
172.1775,0
172.23250000000002,0
172.2875,0
172.3425,0
172.3975,0
172.4525,0
172.5075,0
172.5625,0
172.6175,0
172.6725,0
172.7275,0
172.7825,0
172.8375,0
172.89249999999998,0
172.9475,0
173.0025,0
173.0575,0
173.1125,0
173.16750000000002,0
173.2225,0
173.2775,0
173.3325,0
173.3875,0
173.4425,0
173.4975,0
173.5525,0
173.60750000000002,0
173.6625,0
173.7175,0
173.7725,0
173.8275,0
173.8825,0
173.9375,0
173.9925,0
174.0475,0
174.1025,0
174.1575,0
174.2125,0
174.26749999999998,0
174.3225,0
174.3775,0
174.4325,0
174.4875,0
174.54250000000002,0
174.5975,0
174.6525,0
174.7075,0
174.7625,0
174.8175,0
174.8725,0
174.9275,0
174.98250000000002,0
175.0375,0
175.0925,0
175.1475,0
175.2025,0
175.2575,0
175.3125,0
175.3675,0
175.4225,0
175.4775,0
175.5325,0
175.5875,0
175.64249999999998,0
175.6975,0
175.7525,0
175.8075,0
175.8625,0
175.91750000000002,0
175.9725,0
176.0275,0
176.0825,0
176.1375,0
176.1925,0
176.2475,0
176.3025,0
176.35750000000002,0
176.4125,0
176.4675,0
176.5225,0
176.5775,0
176.6325,0
176.6875,0
176.7425,0
176.7975,0
176.8525,0
176.9075,0
176.9625,0
177.01749999999998,0
177.0725,0
177.1275,0
177.1825,0
177.2375,0
177.29250000000002,0
177.3475,0
177.4025,0
177.4575,0
177.5125,0
177.5675,0
177.6225,0
177.6775,0
177.73250000000002,0
177.7875,0
177.8425,0
177.8975,0
177.9525,0
178.0075,0
178.0625,0
178.1175,0
178.1725,0
178.2275,0
178.2825,0
178.3375,0
178.39249999999998,0
178.4475,0
178.5025,0
178.5575,0
178.6125,0
178.66750000000002,0
178.7225,0
178.7775,0
178.8325,0
178.8875,0
178.9425,0
178.9975,0
179.0525,0
179.10750000000002,0
179.1625,0
179.2175,0
179.2725,0
179.3275,0
179.3825,0
179.4375,0
179.4925,0
179.5475,0
179.6025,0
179.6575,0
179.7125,0
179.76749999999998,0
179.8225,0
179.8775,0
179.9325,0
179.9875,0
180.04250000000002,0
180.0975,0
180.1525,0
180.2075,0
180.2625,0
180.3175,0
180.3725,0
180.4275,0
180.48250000000002,0
180.5375,0
180.5925,0
180.6475,0
180.7025,0
180.7575,0
180.8125,0
180.8675,0
180.9225,0
180.9775,0
181.0325,0
181.0875,0
181.14249999999998,0
181.1975,0
181.2525,0
181.3075,0
181.3625,0
181.41750000000002,0
181.4725,0
181.5275,0
181.5825,0
181.6375,0
181.6925,0
181.7475,0
181.8025,0
181.85750000000002,0
181.9125,0
181.9675,0
182.0225,0
182.0775,0
182.1325,0
182.1875,0
182.2425,0
182.2975,0
182.3525,0
182.4075,0
182.4625,0
182.51749999999998,0
182.5725,0
182.6275,0
182.6825,0
182.7375,0
182.79250000000002,0
182.8475,0
182.9025,0
182.9575,0
183.0125,0
183.0675,0
183.1225,0
183.1775,0
183.23250000000002,0
183.2875,0
183.3425,0
183.3975,0
183.4525,0
183.5075,0
183.5625,0
183.6175,0
183.6725,0
183.7275,0
183.7825,0
183.8375,0
183.89249999999998,0
183.9475,0
184.0025,0
184.0575,0
184.1125,0
184.16750000000002,0
184.2225,0
184.2775,0
184.3325,0
184.3875,0
184.4425,0
184.4975,0
184.5525,0
184.60750000000002,0
184.6625,0
184.7175,0
184.7725,0
184.8275,0
184.8825,0
184.9375,0
184.9925,0
185.0475,0
185.1025,0
185.1575,0
185.2125,0
185.26749999999998,0
185.3225,0
185.3775,0
185.4325,0
185.4875,0
185.54250000000002,0
185.5975,0
185.6525,0
185.7075,0
185.7625,0
185.8175,0
185.8725,0
185.9275,0
185.98250000000002,0
186.0375,0
186.0925,0
186.1475,0
186.2025,0
186.2575,0
186.3125,0
186.3675,0
186.4225,0
186.4775,0
186.5325,0
186.5875,0
186.64249999999998,0
186.6975,0
186.7525,0
186.8075,0
186.8625,0
186.91750000000002,0
186.9725,0
187.0275,0
187.0825,0
187.1375,0
187.1925,0
187.2475,0
187.3025,0
187.35750000000002,0
187.4125,0
187.4675,0
187.5225,0
187.5775,0
187.6325,0
187.6875,0
187.7425,0
187.7975,0
187.8525,0
187.9075,0
187.9625,0
188.01749999999998,0
188.0725,0
188.1275,0
188.1825,0
188.2375,0
188.29250000000002,0
188.3475,0
188.4025,0
188.4575,0
188.5125,0
188.5675,0
188.6225,0
188.6775,0
188.73250000000002,0
188.7875,0
188.8425,0
188.8975,0
188.9525,0
189.0075,0
189.0625,0
189.1175,0
189.1725,0
189.2275,0
189.2825,0
189.3375,0
189.39249999999998,0
189.4475,0
189.5025,0
189.5575,0
189.6125,0
189.66750000000002,0
189.7225,0
189.7775,0
189.8325,0
189.8875,0
189.9425,0
189.9975,0
190.0525,0
190.10750000000002,0
190.1625,0
190.2175,0
190.2725,0
190.3275,0
190.3825,0
190.4375,0
190.4925,0
190.5475,0
190.6025,0
190.6575,0
190.7125,0
190.76749999999998,0
190.8225,0
190.8775,0
190.9325,0
190.9875,0
191.04250000000002,0
191.0975,0
191.1525,0
191.2075,0
191.2625,0
191.3175,0
191.3725,0
191.4275,0
191.48250000000002,0
191.5375,0
191.5925,0
191.6475,0
191.7025,0
191.7575,0
191.8125,0
191.8675,0
191.9225,0
191.9775,0
192.0325,0
192.0875,0
192.14249999999998,0
192.1975,0
192.2525,0
192.3075,0
192.3625,0
192.41750000000002,0
192.4725,0
192.5275,0
192.5825,0
192.6375,0
192.6925,0
192.7475,0
192.8025,0
192.85750000000002,0
192.9125,0
192.9675,0
193.0225,0
193.0775,0
193.1325,0
193.1875,0
193.2425,0
193.2975,0
193.3525,0
193.4075,0
193.4625,0
193.51749999999998,0
193.5725,0
193.6275,0
193.6825,0
193.7375,0
193.79250000000002,0
193.8475,0
193.9025,0
193.9575,0
194.0125,0
194.0675,0
194.1225,0
194.1775,0
194.23250000000002,0
194.2875,0
194.3425,0
194.3975,0
194.4525,0
194.5075,0
194.5625,0
194.6175,0
194.6725,0
194.7275,0
194.7825,0
194.8375,0
194.89249999999998,0
194.9475,0
195.0025,0
195.0575,0
195.1125,0
195.16750000000002,0
195.2225,0
195.2775,0
195.3325,0
195.3875,0
195.4425,0
195.4975,0
195.5525,0
195.60750000000002,0
195.6625,0
195.7175,0
195.7725,0
195.8275,0
195.8825,0
195.9375,0
195.9925,0
196.0475,0
196.1025,0
196.1575,0
196.2125,0
196.26749999999998,0
196.3225,0
196.3775,0
196.4325,0
196.4875,0
196.54250000000002,0
196.5975,0
196.6525,0
196.7075,0
196.7625,0
196.8175,0
196.8725,0
196.9275,0
196.98250000000002,0
197.0375,0
197.0925,0
197.1475,0
197.2025,0
197.2575,0
197.3125,0
197.3675,0
197.4225,0
197.4775,0
197.5325,0
197.5875,0
197.64249999999998,0
197.6975,0
197.7525,0
197.8075,0
197.8625,0
197.91750000000002,0
197.9725,0
198.0275,0
198.0825,0
198.1375,0
198.1925,0
198.2475,0
198.3025,0
198.35750000000002,0
198.4125,0
198.4675,0
198.5225,0
198.5775,0
198.6325,0
198.6875,0
198.7425,0
198.7975,0
198.8525,0
198.9075,0
198.9625,0
